date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:23:32	101696/101696	---MCZ	200	added ('OK')	application/javascript	date:Sun,%2016%20Feb%202025%2016:20:37%20GMT	https://oska874.gitbooks.io/process-scheduling-in-linux/content/gitbook/gitbook.js	oska874.gitbooks.io/process-scheduling-in-linux/content/gitbook/gitbook.js	(from https://oska874.gitbooks.io/process-scheduling-in-linux/content/)
23:23:34	5914/5914	---MCZ	200	added ('OK')	application/javascript	date:Sun,%2016%20Feb%202025%2016:20:37%20GMT	https://oska874.gitbooks.io/process-scheduling-in-linux/content/gitbook/gitbook-plugin-comment/plugin.js	oska874.gitbooks.io/process-scheduling-in-linux/content/gitbook/gitbook-plugin-comment/plugin.js	(from https://oska874.gitbooks.io/process-scheduling-in-linux/content/)
23:23:34	109931/109931	---MCZ	200	added ('OK')	application/javascript	date:Sun,%2016%20Feb%202025%2016:23:32%20GMT	https://oska874.gitbooks.io/process-scheduling-in-linux/content/gitbook/theme.js	oska874.gitbooks.io/process-scheduling-in-linux/content/gitbook/theme.js	(from https://oska874.gitbooks.io/process-scheduling-in-linux/content/)
23:23:36	1268/1268	---MCZ	200	added ('OK')	application/javascript	date:Sun,%2016%20Feb%202025%2016:23:36%20GMT	https://oska874.gitbooks.io/process-scheduling-in-linux/content/gitbook/gitbook-plugin-search/search-engine.js	oska874.gitbooks.io/process-scheduling-in-linux/content/gitbook/gitbook-plugin-search/search-engine.js	(from https://oska874.gitbooks.io/process-scheduling-in-linux/content/)
23:23:38	6368/6368	---MCZ	200	added ('OK')	application/javascript	date:Sun,%2016%20Feb%202025%2016:23:38%20GMT	https://oska874.gitbooks.io/process-scheduling-in-linux/content/gitbook/gitbook-plugin-search/search.js	oska874.gitbooks.io/process-scheduling-in-linux/content/gitbook/gitbook-plugin-search/search.js	(from https://oska874.gitbooks.io/process-scheduling-in-linux/content/)
23:23:40	15005/15005	---MCZ	200	added ('OK')	application/javascript	date:Sun,%2016%20Feb%202025%2016:23:40%20GMT	https://oska874.gitbooks.io/process-scheduling-in-linux/content/gitbook/gitbook-plugin-lunr/lunr.min.js	oska874.gitbooks.io/process-scheduling-in-linux/content/gitbook/gitbook-plugin-lunr/lunr.min.js	(from https://oska874.gitbooks.io/process-scheduling-in-linux/content/)
23:23:40	1615/1615	---MCZ	200	added ('OK')	application/javascript	date:Sun,%2016%20Feb%202025%2016:23:40%20GMT	https://oska874.gitbooks.io/process-scheduling-in-linux/content/gitbook/gitbook-plugin-lunr/search-lunr.js	oska874.gitbooks.io/process-scheduling-in-linux/content/gitbook/gitbook-plugin-lunr/search-lunr.js	(from https://oska874.gitbooks.io/process-scheduling-in-linux/content/)
23:23:42	2875/2875	---MCZ	200	added ('OK')	application/javascript	date:Sun,%2016%20Feb%202025%2016:23:41%20GMT	https://oska874.gitbooks.io/process-scheduling-in-linux/content/gitbook/gitbook-plugin-sharing/buttons.js	oska874.gitbooks.io/process-scheduling-in-linux/content/gitbook/gitbook-plugin-sharing/buttons.js	(from https://oska874.gitbooks.io/process-scheduling-in-linux/content/)
23:23:43	6447/6447	---MCZ	200	added ('OK')	application/javascript	date:Sun,%2016%20Feb%202025%2016:23:43%20GMT	https://oska874.gitbooks.io/process-scheduling-in-linux/content/gitbook/gitbook-plugin-fontsettings/fontsettings.js	oska874.gitbooks.io/process-scheduling-in-linux/content/gitbook/gitbook-plugin-fontsettings/fontsettings.js	(from https://oska874.gitbooks.io/process-scheduling-in-linux/content/)
23:23:44	70807/70807	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Sun,%2016%20Feb%202025%2016:23:44%20GMT	https://oska874.gitbooks.io/process-scheduling-in-linux/content/gitbook/fonts/fontawesome/fontawesome-webfont.eot?v=4.5.0	oska874.gitbooks.io/process-scheduling-in-linux/content/gitbook/fonts/fontawesome/fontawesome-webfont3295.eot	(from https://oska874.gitbooks.io/process-scheduling-in-linux/content/gitbook/style.css)
23:23:46	70807/70807	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Sun,%2016%20Feb%202025%2016:23:46%20GMT	https://oska874.gitbooks.io/process-scheduling-in-linux/content/gitbook/fonts/fontawesome/fontawesome-webfont.eot?	oska874.gitbooks.io/process-scheduling-in-linux/content/gitbook/fonts/fontawesome/fontawesome-webfontd41d.eot	(from https://oska874.gitbooks.io/process-scheduling-in-linux/content/gitbook/style.css)
23:23:47	66624/66624	---MC-	200	added ('OK')	binary/octet-stream	date:Sun,%2016%20Feb%202025%2016:23:47%20GMT	https://oska874.gitbooks.io/process-scheduling-in-linux/content/gitbook/fonts/fontawesome/fontawesome-webfont.woff2?v=4.5.0	oska874.gitbooks.io/process-scheduling-in-linux/content/gitbook/fonts/fontawesome/fontawesome-webfont3295.woff2	(from https://oska874.gitbooks.io/process-scheduling-in-linux/content/gitbook/style.css)
23:23:47	83588/83588	---MC-	200	added ('OK')	application/x-font-woff	date:Sun,%2016%20Feb%202025%2016:23:47%20GMT	https://oska874.gitbooks.io/process-scheduling-in-linux/content/gitbook/fonts/fontawesome/fontawesome-webfont.woff?v=4.5.0	oska874.gitbooks.io/process-scheduling-in-linux/content/gitbook/fonts/fontawesome/fontawesome-webfont3295.woff	(from https://oska874.gitbooks.io/process-scheduling-in-linux/content/gitbook/style.css)
23:23:50	142072/142072	---MC-	200	added ('OK')	binary/octet-stream	date:Sun,%2016%20Feb%202025%2016:23:50%20GMT	https://oska874.gitbooks.io/process-scheduling-in-linux/content/gitbook/fonts/fontawesome/fontawesome-webfont.ttf?v=4.5.0	oska874.gitbooks.io/process-scheduling-in-linux/content/gitbook/fonts/fontawesome/fontawesome-webfont3295.ttf	(from https://oska874.gitbooks.io/process-scheduling-in-linux/content/gitbook/style.css)
23:23:51	365616/365616	---MCZ	200	added ('OK')	image/svg+xml	date:Sun,%2016%20Feb%202025%2016:23:51%20GMT	https://oska874.gitbooks.io/process-scheduling-in-linux/content/gitbook/fonts/fontawesome/fontawesome-webfont.svg?v=4.5.0	oska874.gitbooks.io/process-scheduling-in-linux/content/gitbook/fonts/fontawesome/fontawesome-webfont3295.svg	(from https://oska874.gitbooks.io/process-scheduling-in-linux/content/gitbook/style.css)
23:23:54	229443/229443	---MC-	200	added ('OK')	image/png	date:Sun,%2016%20Feb%202025%2016:23:54%20GMT	https://oska874.gitbooks.io/process-scheduling-in-linux/content/2016-08-04-001245_1178x602_scrot.png	oska874.gitbooks.io/process-scheduling-in-linux/content/2016-08-04-001245_1178x602_scrot.png	(from https://oska874.gitbooks.io/process-scheduling-in-linux/content/chapter10.html)
