date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
06:39:30	8131/8131	U--M-Z	200	updated ('OK')	text/html	etag:%221fc3-62e1a721779d1-gzip%22	https://eli.thegreenplace.net/2012/01/06/pyelftools-python-library-for-parsing-elf-and-dwarf	eli.thegreenplace.net/2012/01/06/pyelftools-python-library-for-parsing-elf-and-dwarf.html	(from https://eli.thegreenplace.net/pages/projects)
06:39:32	11370/11370	U-----	200	untouched ('')	image/png	etag:%222c6a-608c7823b877d%22	https://eli.thegreenplace.net/images/pages/raft-go.png	eli.thegreenplace.net/images/pages/raft-go.png	(from https://eli.thegreenplace.net/pages/projects)
06:39:32	4096/4096	U--M-Z	200	updated ('OK')	image/svg+xml	etag:%221000-608c7823b877d-gzip%22	https://eli.thegreenplace.net/images/pages/go.svg	eli.thegreenplace.net/images/pages/go.svg	(from https://eli.thegreenplace.net/pages/projects)
06:39:35	18820/18820	U-----	200	untouched ('')	image/png	etag:%224984-608c7823b877d%22	https://eli.thegreenplace.net/images/pages/gobyexample.png	eli.thegreenplace.net/images/pages/gobyexample.png	(from https://eli.thegreenplace.net/pages/projects)
06:39:37	22026/22026	U-----	200	untouched ('')	image/png	etag:%22560a-608c7823b877d%22	https://eli.thegreenplace.net/images/pages/goserver.png	eli.thegreenplace.net/images/pages/goserver.png	(from https://eli.thegreenplace.net/pages/projects)
06:39:38	11208/11208	U--M-Z	200	updated ('OK')	text/html	etag:%222bc8-62e1a720bc1c7-gzip%22	https://eli.thegreenplace.net/2023/static-server-an-http-server-in-go-for-static-content/	eli.thegreenplace.net/2023/static-server-an-http-server-in-go-for-static-content/index.html	(from https://eli.thegreenplace.net/pages/projects)
06:39:38	28819/28819	U-----	200	untouched ('')	image/png	etag:%227093-62bede8142480%22	https://eli.thegreenplace.net/images/pages/radgrad-logo.png	eli.thegreenplace.net/images/pages/radgrad-logo.png	(from https://eli.thegreenplace.net/pages/projects)
06:39:41	24983/24983	U-----	200	untouched ('')	image/png	etag:%226197-62d3da09d3051%22	https://eli.thegreenplace.net/images/pages/kal256.png	eli.thegreenplace.net/images/pages/kal256.png	(from https://eli.thegreenplace.net/pages/projects)
06:39:43	6086/6086	U-----	200	untouched ('')	image/png	etag:%2217c6-6150861bb76cf%22	https://eli.thegreenplace.net/images/pages/gemini-cli-logo.png	eli.thegreenplace.net/images/pages/gemini-cli-logo.png	(from https://eli.thegreenplace.net/pages/projects)
06:39:45	39623/39623	U-----	200	untouched ('')	image/png	etag:%229ac7-608c7823b877d%22	https://eli.thegreenplace.net/images/pages/folders.png	eli.thegreenplace.net/images/pages/folders.png	(from https://eli.thegreenplace.net/pages/projects)
06:39:45	22850/22850	U--M-Z	200	updated ('OK')	text/html	etag:%225942-62e1a720b92e7-gzip%22	https://eli.thegreenplace.net/2024/gemini-cli-access-gemini-models-from-the-command-line/	eli.thegreenplace.net/2024/gemini-cli-access-gemini-models-from-the-command-line/index.html	(from https://eli.thegreenplace.net/pages/projects)
06:39:48	2682/2682	U-----	200	untouched ('')	image/png	etag:%22a7a-608c7823b971d%22	https://eli.thegreenplace.net/images/pages/wat-text.png	eli.thegreenplace.net/images/pages/wat-text.png	(from https://eli.thegreenplace.net/pages/projects)
06:39:50	1322/1322	U--M-Z	200	updated ('OK')	image/svg+xml	etag:%2252a-608c7823b971d-gzip%22	https://eli.thegreenplace.net/images/pages/wasm.svg	eli.thegreenplace.net/images/pages/wasm.svg	(from https://eli.thegreenplace.net/pages/projects)
06:39:51	1705/1705	U--M-Z	200	updated ('OK')	image/svg+xml	etag:%226a9-608c7823b877d-gzip%22	https://eli.thegreenplace.net/images/pages/js.svg	eli.thegreenplace.net/images/pages/js.svg	(from https://eli.thegreenplace.net/pages/projects)
06:39:51	17172/17172	U-----	200	untouched ('')	image/png	etag:%224314-608c7823b877d%22	https://eli.thegreenplace.net/images/pages/bob-toplevel.png	eli.thegreenplace.net/images/pages/bob-toplevel.png	(from https://eli.thegreenplace.net/pages/projects)
06:39:54	3594/3594	U--M-Z	200	updated ('OK')	image/svg+xml	etag:%22e0a-608c7823b877d-gzip%22	https://eli.thegreenplace.net/images/pages/cpp.svg	eli.thegreenplace.net/images/pages/cpp.svg	(from https://eli.thegreenplace.net/pages/projects)
06:39:56	16802/16802	U-----	200	untouched ('')	image/png	etag:%2241a2-61fe26252d7cb%22	https://eli.thegreenplace.net/images/pages/toklogo2.png	eli.thegreenplace.net/images/pages/toklogo2.png	(from https://eli.thegreenplace.net/pages/projects)
06:39:58	3746/3746	U-----	200	untouched ('')	image/png	etag:%22ea2-608c7823b877d%22	https://eli.thegreenplace.net/images/pages/sudoku-board.png	eli.thegreenplace.net/images/pages/sudoku-board.png	(from https://eli.thegreenplace.net/pages/projects)
06:39:58	26131/26131	U-----	200	untouched ('')	image/png	etag:%226613-608c7823b877d%22	https://eli.thegreenplace.net/images/pages/luz-diagram.png	eli.thegreenplace.net/images/pages/luz-diagram.png	(from https://eli.thegreenplace.net/pages/projects)
06:40:01	1682/1682	U-----	200	untouched ('')	image/png	etag:%22692-608c7823b877d%22	https://eli.thegreenplace.net/images/pages/bfjit-bf.png	eli.thegreenplace.net/images/pages/bfjit-bf.png	(from https://eli.thegreenplace.net/pages/projects)
06:40:03	3590/3590	U-----	200	untouched ('')	image/png	etag:%22e06-608c7823b877d%22	https://eli.thegreenplace.net/images/pages/cst.png	eli.thegreenplace.net/images/pages/cst.png	(from https://eli.thegreenplace.net/pages/projects)
06:40:04	12549/12549	U--M-Z	200	updated ('OK')	text/html	etag:%223105-62e1a720be107-gzip%22	https://eli.thegreenplace.net/2023/ungrammar-in-go-and-resilient-parsing/	eli.thegreenplace.net/2023/ungrammar-in-go-and-resilient-parsing/index.html	(from https://eli.thegreenplace.net/pages/projects)
06:40:04	9100/9100	U-----	200	untouched ('')	image/png	etag:%22238c-608c7823b877d%22	https://eli.thegreenplace.net/images/pages/asmsnippet.png	eli.thegreenplace.net/images/pages/asmsnippet.png	(from https://eli.thegreenplace.net/pages/projects)
06:40:07	3587/3587	U--M-Z	200	updated ('OK')	image/svg+xml	etag:%22e03-608c7823b971d-gzip%22	https://eli.thegreenplace.net/images/pages/x64asm.svg	eli.thegreenplace.net/images/pages/x64asm.svg	(from https://eli.thegreenplace.net/pages/projects)
06:40:09	8424/8424	U--M-Z	200	updated ('OK')	text/html	etag:%2220e8-62e1a7212f58d-gzip%22	https://eli.thegreenplace.net/2016/wc-in-x64-assembly/	eli.thegreenplace.net/2016/wc-in-x64-assembly/index.html	(from https://eli.thegreenplace.net/pages/projects)
06:40:11	8874/8874	U-----	200	untouched ('')	image/png	etag:%2222aa-608c7823b971d%22	https://eli.thegreenplace.net/images/pages/tupper.png	eli.thegreenplace.net/images/pages/tupper.png	(from https://eli.thegreenplace.net/pages/projects)
06:40:11	27388/27388	U--M-Z	200	updated ('OK')	text/html	etag:%226afc-62e1a720bf0a7-gzip%22	https://eli.thegreenplace.net/2023/demystifying-tuppers-formula/	eli.thegreenplace.net/2023/demystifying-tuppers-formula/index.html	(from https://eli.thegreenplace.net/pages/projects)
06:40:14	7364/7364	U-----	200	untouched ('')	image/png	etag:%221cc4-60953e22cf1be%22	https://eli.thegreenplace.net/images/pages/colorful-lines.png	eli.thegreenplace.net/images/pages/colorful-lines.png	(from https://eli.thegreenplace.net/pages/projects)
06:40:16	7279/7279	U--M-Z	200	updated ('OK')	text/html	etag:%221c6f-62e1a72197d73-gzip%22	https://eli.thegreenplace.net/2010/02/24/a-simple-canvas-based-javascript-game-with-a-django-back-end	eli.thegreenplace.net/2010/02/24/a-simple-canvas-based-javascript-game-with-a-django-back-end.html	(from https://eli.thegreenplace.net/pages/projects)
06:40:17	5685/5685	U--M-Z	200	updated ('OK')	text/html	etag:%221635-62e1a72269cde-gzip%22	https://eli.thegreenplace.net/2003/05/30/perlines	eli.thegreenplace.net/2003/05/30/perlines.html	(from https://eli.thegreenplace.net/pages/projects)
06:40:17	10767/10767	U-----	200	untouched ('')	image/png	etag:%222a0f-608c7823b877d%22	https://eli.thegreenplace.net/images/pages/lineplot.png	eli.thegreenplace.net/images/pages/lineplot.png	(from https://eli.thegreenplace.net/pages/projects)
06:40:20	22650/22650	U--M-Z	200	updated ('OK')	text/html	etag:%22587a-62e1a720bc1c7-gzip%22	https://eli.thegreenplace.net/2023/cubic-spline-interpolation/	eli.thegreenplace.net/2023/cubic-spline-interpolation/index.html	(from https://eli.thegreenplace.net/pages/projects)
06:40:22	17178/17178	U-----	200	untouched ('')	image/png	etag:%22431a-608c7823b877d%22	https://eli.thegreenplace.net/images/pages/fractal-triangle.png	eli.thegreenplace.net/images/pages/fractal-triangle.png	(from https://eli.thegreenplace.net/pages/projects)
06:40:24	15226/15226	U-----	200	untouched ('')	image/png	etag:%223b7a-608c7823b877d%22	https://eli.thegreenplace.net/images/pages/intel8080.png	eli.thegreenplace.net/images/pages/intel8080.png	(from https://eli.thegreenplace.net/pages/projects)
06:40:24	50189/50189	U-----	200	untouched ('')	image/png	etag:%22c40d-608c7823b971d%22	https://eli.thegreenplace.net/images/pages/taocp.png	eli.thegreenplace.net/images/pages/taocp.png	(from https://eli.thegreenplace.net/pages/projects)
06:40:27	3147/3147	U-----	200	untouched ('')	image/png	etag:%22c4b-608c7823b877d%22	https://eli.thegreenplace.net/images/pages/perl.png	eli.thegreenplace.net/images/pages/perl.png	(from https://eli.thegreenplace.net/pages/projects)
06:40:29	6351/6351	U--M-Z	200	updated ('OK')	text/html	etag:%2218cf-62e1a7226ac7e-gzip%22	https://eli.thegreenplace.net/2003/05/20/some-pondering-on-design-of-mix-in-perl	eli.thegreenplace.net/2003/05/20/some-pondering-on-design-of-mix-in-perl.html	(from https://eli.thegreenplace.net/pages/projects)
06:40:30	5825/5825	U--M-Z	200	updated ('OK')	text/html	etag:%2216c1-62e1a7223705b-gzip%22	https://eli.thegreenplace.net/2005/02/20/mix-implementation-in-perl-completed/	eli.thegreenplace.net/2005/02/20/mix-implementation-in-perl-completed/index.html	(from https://eli.thegreenplace.net/pages/projects)
06:40:30	9863/9863	U--M-Z	200	updated ('OK')	image/svg+xml	etag:%222687-608c7823b877d-gzip%22	https://eli.thegreenplace.net/images/pages/soccerball.svg	eli.thegreenplace.net/images/pages/soccerball.svg	(from https://eli.thegreenplace.net/pages/projects)
06:40:33	50054/50054	U--M-Z	200	updated ('OK')	text/html	etag:%22c386-62e1a7212594d-gzip%22	https://eli.thegreenplace.net/2016/the-softmax-function-and-its-derivative	eli.thegreenplace.net/2016/the-softmax-function-and-its-derivative.html	(from https://eli.thegreenplace.net/archives/all)
06:40:33	9787/9787	U--M-Z	200	updated ('OK')	text/html	etag:%22263b-62e1a721f8858-gzip%22	https://eli.thegreenplace.net/2007/06/29/the-end-of-the-road-for-esms/	eli.thegreenplace.net/2007/06/29/the-end-of-the-road-for-esms/index.html	(from https://eli.thegreenplace.net/pages/projects)
06:40:35	83737/83737	U--M-Z	200	updated ('OK')	text/html	etag:%2214719-62e1a720cfa48-gzip%22	https://eli.thegreenplace.net/2021/rust-data-structures-with-circular-references	eli.thegreenplace.net/2021/rust-data-structures-with-circular-references.html	(from https://eli.thegreenplace.net/archives/all)
06:40:35	29190/29190	U--M-Z	200	updated ('OK')	text/html	etag:%227206-62e1a720bc1c7-gzip%22	https://eli.thegreenplace.net/2023/better-http-server-routing-in-go-122	eli.thegreenplace.net/2023/better-http-server-routing-in-go-122.html	(from https://eli.thegreenplace.net/archives/all)
06:40:37	47436/47436	U--M-Z	200	updated ('OK')	text/html	etag:%22b94c-62e1a720d09e8-gzip%22	https://eli.thegreenplace.net/2021/a-comprehensive-guide-to-go-generate	eli.thegreenplace.net/2021/a-comprehensive-guide-to-go-generate.html	(from https://eli.thegreenplace.net/archives/all)
06:40:37	20897/20897	U--M-Z	200	updated ('OK')	text/html	etag:%2251a1-62e1a7217e731-gzip%22	https://eli.thegreenplace.net/2011/09/06/stack-frame-layout-on-x86-64	eli.thegreenplace.net/2011/09/06/stack-frame-layout-on-x86-64.html	(from https://eli.thegreenplace.net/archives/all)
06:40:38	42358/42358	U--M-Z	200	updated ('OK')	text/html	etag:%22a576-62e1a720d86e9-gzip%22	https://eli.thegreenplace.net/2021/rest-servers-in-go-part-1-standard-library	eli.thegreenplace.net/2021/rest-servers-in-go-part-1-standard-library.html	(from https://eli.thegreenplace.net/archives/all)
06:40:42	24799/24799	U--M-Z	200	updated ('OK')	text/html	etag:%2260df-62e1a720b6407-gzip%22	https://eli.thegreenplace.net/2024/building-static-binaries-with-go-on-linux	eli.thegreenplace.net/2024/building-static-binaries-with-go-on-linux.html	(from https://eli.thegreenplace.net/archives/all)
06:40:42	44841/44841	U--M-Z	200	updated ('OK')	text/html	etag:%22af29-62e1a720da629-gzip%22	https://eli.thegreenplace.net/2020/embedding-in-go-part-3-interfaces-in-structs	eli.thegreenplace.net/2020/embedding-in-go-part-3-interfaces-in-structs.html	(from https://eli.thegreenplace.net/archives/all)
06:40:44	29778/29778	U--M-Z	200	updated ('OK')	text/html	etag:%227452-62e1a720db5c9-gzip%22	https://eli.thegreenplace.net/2020/embedding-in-go-part-1-structs-in-structs	eli.thegreenplace.net/2020/embedding-in-go-part-1-structs-in-structs.html	(from https://eli.thegreenplace.net/archives/all)
06:40:45	30784/30784	U--M-Z	200	updated ('OK')	text/html	etag:%227840-62e1a7210e24c-gzip%22	https://eli.thegreenplace.net/2017/concurrent-servers-part-1-introduction	eli.thegreenplace.net/2017/concurrent-servers-part-1-introduction.html	(from https://eli.thegreenplace.net/archives/all)
06:40:49	4185/4185	U--M-Z	200	updated ('OK')	text/html	etag:%221059-62e1a7226eafe-gzip%22	https://eli.thegreenplace.net/archives/2025	eli.thegreenplace.net/archives/2025.html	(from https://eli.thegreenplace.net/archives/all)
06:40:49	9427/9427	U--M-Z	200	updated ('OK')	text/html	etag:%2224d3-62e1a72270a3e-gzip%22	https://eli.thegreenplace.net/archives/2024	eli.thegreenplace.net/archives/2024.html	(from https://eli.thegreenplace.net/archives/all)
06:40:51	9958/9958	U--M-Z	200	updated ('OK')	text/html	etag:%2226e6-62e1a7227297e-gzip%22	https://eli.thegreenplace.net/archives/2023	eli.thegreenplace.net/archives/2023.html	(from https://eli.thegreenplace.net/archives/all)
06:40:51	10486/10486	U--M-Z	200	updated ('OK')	text/html	etag:%2228f6-62e1a722748be-gzip%22	https://eli.thegreenplace.net/archives/2022	eli.thegreenplace.net/archives/2022.html	(from https://eli.thegreenplace.net/archives/all)
06:40:55	8359/8359	U--M-Z	200	updated ('OK')	text/html	etag:%2220a7-62e1a7227585e-gzip%22	https://eli.thegreenplace.net/archives/2021	eli.thegreenplace.net/archives/2021.html	(from https://eli.thegreenplace.net/archives/all)
06:40:56	8674/8674	U--M-Z	200	updated ('OK')	text/html	etag:%2221e2-62e1a7227779e-gzip%22	https://eli.thegreenplace.net/archives/2020	eli.thegreenplace.net/archives/2020.html	(from https://eli.thegreenplace.net/archives/all)
06:40:57	9244/9244	U--M-Z	200	updated ('OK')	text/html	etag:%22241c-62e1a7227873e-gzip%22	https://eli.thegreenplace.net/archives/2019	eli.thegreenplace.net/archives/2019.html	(from https://eli.thegreenplace.net/archives/all)
06:40:58	10421/10421	U--M-Z	200	updated ('OK')	text/html	etag:%2228b5-62e1a7227a67f-gzip%22	https://eli.thegreenplace.net/archives/2018	eli.thegreenplace.net/archives/2018.html	(from https://eli.thegreenplace.net/archives/all)
